Case,Activity,Timestamp,Resource
2552,Review order,2024-08-24 00:01:42.002000000,Waiter-000003
2552,prepare drinks,2024-08-24 00:01:56.672000000,Barman-000001
2552,Bring drinks,2024-08-24 00:11:09.474000000,Barman-000003
2552,Review drinks,2024-08-24 00:11:27.976000000,Waiter-000005
2552,Prepare main course,2024-08-30 00:16:22.700000000,Cook-000002
2552,Signal food complete,2024-09-05 01:02:04.054000000,Cook-000002
2552,Bring food,2024-09-05 01:08:29.595000000,Cook helper-000003
2552,Deliver to customer,2024-09-05 01:08:31.840000000,Waiter-000002
2553,Take order,2024-08-24 00:15:00.000000000,Waiter-000002
2553,Review order,2024-08-24 00:18:10.644000000,Waiter-000003
2553,Prepare starter,2024-08-24 00:18:25.019000000,Cook helper-000003
2553,prepare drinks,2024-08-24 00:18:30.019000000,Barman-000001
2553,Bring drinks,2024-08-24 00:25:18.415000000,Barman-000003
2553,Review drinks,2024-08-24 00:26:00.282000000,Waiter-000002
2553,prepare drinks,2024-08-24 00:26:13.429000000,Barman-000002
2553,Bring drinks,2024-08-24 00:29:09.210000000,Barman-000001
2553,Review drinks,2024-08-24 00:31:56.456000000,Waiter-000002
2553,Signal food complete,2024-08-30 00:29:49.791000000,Cook-000002
2553,Bring food,2024-08-30 18:42:25.460000000,Cook helper-000001
2553,Deliver to customer,2024-08-30 18:42:35.334000000,Waiter-000001
2554,Take order,2024-08-24 00:30:00.000000000,Waiter-000003
2554,Review order,2024-08-24 00:30:49.553000000,Waiter-000001
2554,prepare drinks,2024-08-24 00:33:10.770000000,Barman-000003
2554,Bring drinks,2024-08-24 00:33:43.022000000,Barman-000002
2554,Review drinks,2024-08-24 00:38:36.949000000,Waiter-000003
2554,Prepare main course,2024-08-30 00:18:19.086000000,Cook-000001
2554,Signal food complete,2024-09-05 01:37:08.934000000,Cook-000001
2554,Bring food,2024-09-05 18:03:00.359000000,Cook helper-000001
2554,Deliver to customer,2024-09-05 18:03:06.790000000,Waiter-000004
2555,Take order,2024-08-24 00:45:00.000000000,Waiter-000004
2555,Review order,2024-08-24 00:47:02.444000000,Waiter-000005
2555,Prepare starter,2024-08-24 00:47:58.903000000,Cook helper-000002
2555,prepare drinks,2024-08-24 00:48:03.903000000,Barman-000001
2555,Bring drinks,2024-08-24 00:58:41.308000000,Barman-000003
2555,Review drinks,2024-08-24 01:06:18.146000000,Waiter-000004
2555,Prepare main course,2024-08-30 00:46:29.796000000,Cook-000003
2555,Signal food complete,2024-09-05 01:16:33.458000000,Cook-000001
2555,Bring food,2024-09-05 01:25:52.824000000,Cook helper-000001
2555,Deliver to customer,2024-09-05 01:35:49.315000000,Waiter-000005
2556,Take order,2024-08-24 01:00:00.000000000,Waiter-000001
2556,Review order,2024-08-24 01:00:32.212000000,Waiter-000002
2556,prepare drinks,2024-08-24 01:00:44.649000000,Barman-000002
2556,Bring drinks,2024-08-24 01:02:02.083000000,Barman-000001
2556,Review drinks,2024-08-24 01:06:59.562000000,Waiter-000005
2556,prepare drinks,2024-08-24 01:07:41.158000000,Barman-000002
2556,Bring drinks,2024-08-24 01:10:31.470000000,Barman-000003
2556,Review drinks,2024-08-24 01:16:56.074000000,Waiter-000005
2556,prepare drinks,2024-08-24 01:17:04.280000000,Barman-000002
2556,Bring drinks,2024-08-24 01:40:57.050000000,Barman-000001
2556,Review drinks,2024-08-24 01:47:21.339000000,Waiter-000004
2556,prepare drinks,2024-08-24 01:48:22.543000000,Barman-000002
2556,Bring drinks,2024-08-24 01:51:10.925000000,Barman-000001
2556,Review drinks,2024-08-24 01:54:01.623000000,Waiter-000002
2556,Prepare main course,2024-08-30 00:50:28.979000000,Cook-000003
2556,Signal food complete,2024-09-05 01:25:59.680000000,Cook-000001
2556,Bring food,2024-09-05 01:37:08.934000000,Cook helper-000002
2556,Deliver to customer,2024-09-05 01:42:13.922000000,Waiter-000003
2557,Take order,2024-08-24 01:15:00.000000000,Waiter-000001
2557,Review order,2024-08-24 01:15:30.547000000,Waiter-000003
2557,prepare drinks,2024-08-24 01:16:29.721000000,Barman-000001
2557,Bring drinks,2024-08-24 01:26:05.083000000,Barman-000003
2557,Review drinks,2024-08-24 01:29:28.640000000,Waiter-000002
2557,Prepare main course,2024-08-30 01:50:04.590000000,Cook-000001
2557,Signal food complete,2024-09-05 01:44:16.455000000,Cook-000003
2557,Bring food,2024-09-05 01:55:04.645000000,Cook helper-000002
2557,Deliver to customer,2024-09-05 01:55:43.085000000,Waiter-000005
2558,TakE oRder,2024-08-24 01:30:00.000000000,Waiter-000003
2558,Review order,2024-08-24 01:30:26.325000000,Waiter-000005
2558,prepare dRInks,2024-08-24 01:30:44.979000000,Barman-000001
2558,Bring drinks,2024-08-24 01:31:00.567000000,Barman-000003
2558,Review drinks,2024-08-24 01:42:40.327000000,Waiter-000001
2558,Prepare mwin course,2024-08-30 18:06:03.660000000,Cook-000001
2558,Signal food complete,2024-09-05 01:51:22.037000000,Cook-000002
2558,Brping food,2024-09-05 01:59:14.758000000,Cook helper-000003
2558,Deliver to customer,2024-09-05 18:03:57.538000000,Waiter-000005
2559,Take order,2024-08-24 01:45:00.000000000,Waiter-000002
2559,Review order,2024-08-24 01:46:22.417000000,Waiter-000003
2559,prepare drinks,2024-08-24 01:46:44.695000000,Barman-000002
2559,Bring drinks,2024-08-24 01:46:56.178000000,Barman-000003
2559,Review drinks,2024-08-24 01:50:30.326000000,Waiter-000001
2559,Prepare main course,2024-08-30 18:25:51.565000000,Cook-000001
2559,Signal food complete,2024-09-05 01:55:04.645000000,Cook-000003
2559,Bring food,2024-09-05 18:10:38.196000000,Cook helper-000001
2559,Deliver to customer,2024-09-05 18:14:12.173000000,Waiter-000003
256,Take order,2024-05-16 18:00:00.000000000,Waiter-000001
256,Review order,2024-05-16 18:01:03.419000000,Waiter-000005
256,prepare drinks,2024-05-16 18:01:44.716000000,Barman-000002
256,Bring drinks,2024-05-16 18:02:05.729000000,Barman-000003
256,Review drinks,2024-05-16 18:06:11.955000000,Waiter-000004
256,prepare drinks,2024-05-16 18:06:33.783000000,Barman-000001
256,Bring drinks,2024-05-16 18:06:54.856000000,Barman-000002
256,Review drinks,2024-05-16 18:08:10.435000000,Waiter-000001
256,prepare drinks,2024-05-16 18:10:55.887000000,Barman-000003
256,Bring drinks,2024-05-16 18:11:22.350000000,Barman-000001
256,Review drinks,2024-05-16 18:13:10.742000000,Waiter-000005
256,Prepare main course,2024-05-16 19:06:57.284000000,Cook-000003
256,Signal food complete,2024-05-16 21:13:42.699000000,Cook-000001
256,Bring food,2024-05-16 21:49:20.153000000,Cook helper-000001
256,Deliver to customer,2024-05-16 22:03:21.802000000,Waiter-000003
2560,Take order,2024-08-26 18:00:00.000000000,Waiter-000003
2560,Review order,2024-08-26 18:02:49.334000000,Waiter-000005
2560,prepare drinks,2024-08-26 18:04:29.337000000,Barman-000003
2560,Bring drinks,2024-08-26 18:07:25.257000000,Barman-000002
2560,Review drinks,2024-08-26 18:16:50.396000000,Waiter-000001
2560,Prepare main course,2024-08-30 18:35:03.191000000,Cook-000003
2560,Signal food complete,2024-09-05 18:22:33.564000000,Cook-000002
2560,Bring food,2024-09-05 19:24:27.227000000,Cook helper-000003
2560,Deliver to customer,2024-09-05 19:25:25.724000000,Waiter-000004
2561,Take order,2024-08-26 18:15:00.000000000,Waiter-000004
2561,Review order,2024-08-26 18:17:24.753000000,Waiter-000002
2561,Prepare starter,2024-08-26 18:17:45.804000000,Cook helper-000002
2561,prepare drinks,2024-08-26 18:17:50.804000000,Barman-000001
2561,Bring drinks,2024-08-26 18:21:38.829000000,Barman-000003
2561,Review drinks,2024-08-26 18:26:52.542000000,Waiter-000001
2561,Signal food complete,2024-08-30 18:51:33.610000000,Cook-000001
2561,Bring food,2024-08-30 19:14:07.340000000,Cook helper-000002
2561,Deliver to customer,2024-08-30 19:17:19.775000000,Waiter-000001
2562,Take order,2024-08-26 18:30:00.000000000,Waiter-000004
2562,Review order,2024-08-26 18:30:04.900000000,Waiter-000002
2562,prepare drinks,2024-08-26 18:31:22.446000000,Barman-000002
2562,Bring drinks,2024-08-26 18:39:19.394000000,Barman-000001
2562,Review drinks,2024-08-26 18:47:06.852000000,Waiter-000004
2562,prepare drinks,2024-08-26 18:47:12.912000000,Barman-000003
2562,Bring drinks,2024-08-26 18:52:03.011000000,Barman-000001
2562,Review drinks,2024-08-26 19:03:41.289000000,Waiter-000003
2562,Prepare main course,2024-08-30 19:14:09.340000000,Cook-000001
2562,Signal food complete,2024-09-05 19:24:53.184000000,Cook-000002
2562,Bring food,2024-09-05 19:41:37.382000000,Cook helper-000002
2562,Deliver to customer,2024-09-05 19:43:49.592000000,Waiter-000005
2563,Take order,2024-08-26 18:45:00.000000000,Waiter-000005
2563,Review order,2024-08-26 18:45:44.854000000,Waiter-000001
2563,Prepare starter,2024-08-26 18:48:52.620000000,Cook helper-000003
2563,prepare drinks,2024-08-26 18:48:57.620000000,Barman-000002
2563,Bring drinks,2024-08-26 18:57:51.176000000,Barman-000003
2563,Review drinks,2024-08-26 18:59:47.214000000,Waiter-000002
2563,prepare drinks,2024-08-26 18:59:55.421000000,Barman-000002
2563,Bring drinks,2024-08-26 19:10:45.303000000,Barman-000003
2563,Review drinkAs,2024-08-26 19:17:21.024000000,Waiter-000005
2563,signal Food compLete,2024-08-30 20:02:14.496000000,Cook-000001
2563,Bring fiod,2024-08-30 20:02:14.496000000,Cook helper-000003
2563,Deliver to customer,2024-08-30 20:02:14.496000000,Waiter-000005
2564,Take order,2024-08-26 19:00:00.000000000,Waiter-000005
2564,Review order,2024-08-26 19:00:43.784000000,Waiter-000004
2564,Prepare starter,2024-08-26 19:01:55.472000000,Cook helper-000002
2564,prepare drinks,2024-08-26 19:02:00.472000000,Barman-000003
2564,Bring drinks,2024-08-26 19:07:37.204000000,Barman-000001
2564,Review drinks,2024-08-26 19:20:25.583000000,Waiter-000004
2564,prepare drinks,2024-08-26 19:21:11.322000000,Barman-000003
2564,Bring drinks,2024-08-26 19:22:09.347000000,Barman-000001
2564,Review drinks,2024-08-26 19:22:18.851000000,Waiter-000003
2564,Signal food complete,2024-08-30 20:21:37.266000000,Cook-000001
2564,Bring food,2024-08-30 20:44:48.015000000,Cook helper-000003
2564,Deliver to customer,2024-08-30 20:59:03.003000000,Waiter-000001
2565,Take order,2024-08-26 19:15:00.000000000,Waiter-000001
2565,Review order,2024-08-26 19:17:05.625000000,Waiter-000002
2565,Prepare starter,2024-08-26 19:17:24.768000000,Cook helper-000001
2565,prepare drinks,2024-08-26 19:17:29.768000000,Barman-000002
2565,Bring drinks,2024-08-26 19:23:39.770000000,Barman-000003
2565,verify drinks,2024-08-26 19:27:12.849000000,Waiter-000001
2565,make main course,2024-08-30 20:27:41.814000000,Cook-000003
2565,Signal food complete,2024-09-05 20:11:55.617000000,Cook-000003
2565,Bring food,2024-09-05 20:28:50.743000000,Cook helper-000001
2565,Deliver to customer,2024-09-05 20:32:36.072000000,Waiter-000002
2566,Take order,2024-08-26 19:30:00.000000000,Waiter-000002
2566,Review order,2024-08-26 19:33:09.851000000,Waiter-000004
2566,Prepare starter,2024-08-26 19:33:48.553000000,Cook helper-000002
2566,prepare drinks,2024-08-26 19:33:53.553000000,Barman-000001
2566,Bring drinks,2024-08-26 19:36:59.079000000,Barman-000002
2566,Review drinks,2024-08-26 19:43:10.772000000,Waiter-000003
2566,Prepare main course,2024-08-30 20:39:43.234000000,Cook-000002
2566,Signal food complete,2024-09-05 19:49:07.195000000,Cook-000001
2566,Bring food,2024-09-05 20:13:19.387000000,Cook helper-000001
2566,Deliver to customer,2024-09-05 20:22:47.049000000,Waiter-000004
2567,Take order,2024-08-26 19:45:00.000000000,Waiter-000001
2567,Review order,2024-08-26 19:46:36.433000000,Waiter-000002
2567,Prepare starter,2024-08-26 19:46:38.812000000,Cook helper-000001
2567,prepare drinks,2024-08-26 19:46:43.812000000,Barman-000003
2567,Bring drinks,2024-08-26 19:55:43.596000000,Barman-000001
2567,Review drinks,2024-08-26 19:56:34.768000000,Waiter-000005
2567,prepare drinks,2024-08-26 19:58:09.090000000,Barman-000002
2567,Bring drinks,2024-08-26 20:00:57.077000000,Barman-000003
2567,Review drinks,2024-08-26 20:03:47.239000000,Waiter-000001
2567,prepare drinks,2024-08-26 20:04:16.320000000,Barman-000001
2567,Bring drinks,2024-08-26 20:13:34.863000000,Barman-000003
2567,Review drinks,2024-08-26 20:14:32.804000000,Waiter-000004
2567,Signal food complete,2024-08-30 20:44:48.015000000,Cook-000001
2567,Bring food,2024-08-30 21:46:22.882000000,Cook helper-000001
2567,Deliver to customer,2024-08-30 21:50:21.919000000,Waiter-000002
2568,Take order,2024-08-26 20:00:00.000000000,Waiter-000004
2568,Review order,2024-08-26 20:00:23.799000000,Waiter-000003
2568,prepare drinks,2024-08-26 20:02:17.576000000,Barman-000001
2568,Bring drinks,2024-08-26 20:03:37.915000000,Barman-000002
2568,Review drinks,2024-08-26 20:07:03.141000000,Waiter-000002
2568,Prepare main course,2024-08-30 20:50:15.964000000,Cook-000002
2568,Signal food complete,2024-09-05 20:12:38.389000000,Cook-000002
2568,Bring food,2024-09-05 20:22:44.082000000,Cook helper-000002
2568,Deliver to customer,2024-09-05 20:34:28.744000000,Waiter-000004
2569,Take order,2024-08-26 20:15:00.000000000,Waiter-000003
2569,Review order,2024-08-26 20:15:43.342000000,Waiter-000001
2569,prepare drinks,2024-08-26 20:16:01.701000000,Barman-000002
2569,Bring drinks,2024-08-26 20:17:17.127000000,Barman-000001
2569,Review drinks,2024-08-26 20:18:55.927000000,Waiter-000002
2569,prepare drinks,2024-08-26 20:20:50.837000000,Barman-000003
2569,Bring drinks,2024-08-26 20:24:40.910000000,Barman-000002
2569,Review drinks,2024-08-26 20:27:41.568000000,Waiter-000005
2569,prepare drinks,2024-08-26 20:28:12.220000000,Barman-000001
2569,Bring drinks,2024-08-26 20:33:58.217000000,Barman-000003
2569,Review drinks,2024-08-26 20:37:06.023000000,Waiter-000002
2569,Prepare main course,2024-08-30 20:54:21.539000000,Cook-000003
2569,Signal food complete,2024-09-05 20:22:44.082000000,Cook-000002
2569,Bring food,2024-09-05 20:29:49.378000000,Cook helper-000003
2569,Deliver to customer,2024-09-05 20:41:26.861000000,Waiter-000003
257,Take order,2024-05-16 18:15:00.000000000,Waiter-000002
257,Review order,2024-05-16 18:16:01.295000000,Waiter-000001
257,prepare drinks,2024-05-16 18:18:02.488000000,Barman-000002
257,Bring drinks,2024-05-16 18:26:03.353000000,Barman-000003
257,Review drinks,2024-05-16 18:30:09.210000000,Waiter-000001
257,prepare drinks,2024-05-16 18:30:52.015000000,Barman-000001
257,Bring drinks,2024-05-16 18:32:44.178000000,Barman-000003
257,Review drinks,2024-05-16 18:37:31.608000000,Waiter-000003
257,prepare drinks,2024-05-16 18:37:43.192000000,Barman-000002
257,Bring drinks,2024-05-16 18:51:57.573000000,Barman-000001
257,Review drinks,2024-05-16 18:53:29.999000000,Waiter-000003
257,Prepare main course,2024-05-16 19:37:45.136000000,Cook-000002
257,Signal food complete,2024-05-16 21:37:53.766000000,Cook-000002
257,Bring food,2024-05-16 22:08:23.241000000,Cook helper-000002
257,Deliver to customer,2024-05-16 22:21:21.529000000,Waiter-000004
2570,Take order,2024-08-26 20:30:00.000000000,Waiter-000004
2570,Review order,2024-08-26 20:31:07.452000000,Waiter-000003
2570,prepare drinks,2024-08-26 20:32:45.056000000,Barman-000003
2570,Bring drinks,2024-08-26 20:32:58.577000000,Barman-000002
2570,Review drinks,2024-08-26 20:32:59.999000000,Waiter-000001
2570,prepare drinks,2024-08-26 20:35:35.824000000,Barman-000002
2570,Bring drinks,2024-08-26 20:40:20.379000000,Barman-000001
2570,Review drinks,2024-08-26 20:44:09.230000000,Waiter-000005
2570,prepare drinks,2024-08-26 20:44:40.140000000,Barman-000003
2570,Bring drinks,2024-08-26 20:50:39.916000000,Barman-000001
2570,Review drinks,2024-08-26 21:00:40.365000000,Waiter-000001
2570,Prepare main course,2024-08-30 20:55:22.000000000,Cook-000002
2570,Signal food complete,2024-09-05 20:55:29.291000000,Cook-000001
2570,Bring food,2024-09-05 20:56:35.502000000,Cook helper-000001
2570,Deliver to customer,2024-09-05 20:58:35.318000000,Waiter-000004
2571,Take order,2024-08-26 20:45:00.000000000,Waiter-000004
2571,Review order,2024-08-26 20:45:51.680000000,Waiter-000003
2571,prepare drinks,2024-08-26 20:46:00.804000000,Barman-000002
2571,Bring drinks,2024-08-26 20:53:05.185000000,Barman-000003
2571,Review drinks,2024-08-26 20:55:18.272000000,Waiter-000005
2571,prepare drinks,2024-08-26 20:57:41.736000000,Barman-000002
2571,Bring drinks,2024-08-26 21:09:44.827000000,Barman-000003
2571,Review drinks,2024-08-26 21:10:29.148000000,Waiter-000001
2571,Prepare main course,2024-08-30 21:17:32.003000000,Cook-000003
2571,Signal food complete,2024-09-05 20:56:26.310000000,Cook-000003
2571,Bring food,2024-09-05 21:09:35.094000000,Cook helper-000002
2571,Deliver to customer,2024-09-05 21:14:21.156000000,Waiter-000003
2572,Order processing,2024-08-26 21:00:00.000000000,Waiter-000003
2572,Order processing,2024-08-26 21:04:18.675000000,Waiter-000005
2572,prepare drinks,2024-08-26 21:07:01.560000000,Barman-000003
2572,Bring drinks,2024-08-26 21:07:50.780000000,Barman-000001
2572,Review drinks,2024-08-26 21:20:39.943000000,Waiter-000001
2572,prepare drinks,2024-08-26 21:22:25.432000000,Barman-000001
2572,Bring drinks,2024-08-26 21:23:42.611000000,Barman-000002
2572,Review drinks,2024-08-26 21:29:40.834000000,Waiter-000003
2572,prepare drinks,2024-08-26 21:29:51.804000000,Barman-000003
2572,Bring drinks,2024-08-26 21:35:29.525000000,Barman-000001
2572,Review drinks,2024-08-26 21:51:58.793000000,Waiter-000005
2572,Prepare main course,2024-08-30 21:45:12.968000000,Cook-000003
2572,Signal food complete,2024-09-05 21:09:35.094000000,Cook-000003
2572,Bring food,2024-09-05 21:59:18.135000000,Cook helper-000002
2572,Deliver to customer,2024-09-05 22:06:57.893000000,Waiter-000005
2572,Deliver to customer_1,2024-09-05 22:06:59.659726342,Waiter-000005
2572,Deliver to customer_2,2024-09-05 22:07:00.361010731,Waiter-000005
2573,Take order,2024-08-26 21:15:00.000000000,Waiter-000004
2573,Review order,2024-08-26 21:17:43.387000000,Waiter-000005
2573,Prepare starter,2024-08-26 21:19:54.321000000,Cook helper-000003
2573,prepare drinks,2024-08-26 21:19:59.321000000,Barman-000002
2573,Bring drinks,2024-08-26 21:21:42.523000000,Barman-000003
2573,Review drinks,2024-08-26 21:22:53.318000000,Waiter-000002
2573,Prepare main course,2024-08-30 21:46:24.882000000,Cook-000001
2573,Signal food complete,2024-09-05 21:36:39.564000000,Cook-000001
2573,Bring food,2024-09-05 21:55:15.155000000,Cook helper-000003
2573,Deliver to customer,2024-09-05 21:56:44.284000000,Waiter-000004
2574,Take order,2024-08-26 21:30:00.000000000,Waiter-000004
2574,Review order,2024-08-26 21:30:07.648000000,Waiter-000005
2574,prepare drinks,2024-08-26 21:30:24.960000000,Barman-000001
2574,Bring drinks,2024-08-26 21:33:30.616000000,Barman-000002
2574,Review drinks,2024-08-26 21:35:50.530000000,Waiter-000001
2574,Prepare main course,2024-08-30 21:50:36.380000000,Cook-000003
2574,Signal food complete,2024-09-05 21:24:37.797000000,Cook-000001
2574,Bring food,2024-09-05 21:36:39.564000000,Cook helper-000002
2574,Deliver to customer,2024-09-05 21:38:23.943000000,Waiter-000001
2575,Take order,2024-08-26 21:45:00.000000000,Waiter-000002
2575,Review order,2024-08-26 21:48:43.856000000,Waiter-000003
2575,prepare drinks,2024-08-26 21:49:04.969000000,Barman-000003
2575,Bring drinks,2024-08-26 21:52:10.684000000,Barman-000002
2575,Review drinks,2024-08-26 22:11:23.331000000,Waiter-000003
2575,Prepare main course,2024-08-30 21:55:12.872000000,Cook-000003
2575,Signal food complete,2024-08-30 21:55:12.872000000,Cook-000001
2575,Bring food,2024-08-30 21:55:12.872000000,Cook helper-000003
2575,Deliver to customer,2024-08-30 21:55:12.872000000,Waiter-000005
2576,Take order,2024-08-26 22:00:00.000000000,Waiter-000001
2576,Review order,2024-08-26 22:01:47.794000000,Waiter-000002
2576,Review order_1,2024-08-26 22:01:47.983970336,Waiter-000002
2576,Review order_2,2024-08-26 22:01:49.953450342,Waiter-000002
2576,prepare drinks,2024-08-26 22:03:16.726000000,Barman-000001
2576,carry drinks,2024-08-26 22:05:33.939000000,Barman-000003
2576,Refiew drinks,2024-08-26 22:13:46.243000000,Waiter-000005
2576,Prepare main course,2024-08-30 21:58:53.025000000,Cook-000001
2576,Signal food complete,2024-09-05 21:55:15.155000000,Cook-000001
2576,Bring food,2024-09-05 21:59:37.713000000,Cook helper-000001
2576,Deliver to customer,2024-09-05 22:05:46.807000000,Waiter-000003
2577,Take order,2024-08-26 22:15:00.000000000,Waiter-000004
2577,Review order,2024-08-26 22:15:51.332000000,Waiter-000001
2577,prepare drinks,2024-08-26 22:15:58.680000000,Barman-000001
2577,Bring drinks,2024-08-26 22:18:54.236000000,Barman-000002
2577,Review drinks,2024-08-26 22:22:22.085000000,Waiter-000002
2577,Prepare main course,2024-08-30 22:04:31.354000000,Cook-000001
2577,Signal food complete,2024-09-05 22:11:59.495000000,Cook-000001
2577,Bring food,2024-09-05 22:23:34.859000000,Cook helper-000001
2577,Deliver to customer,2024-09-05 22:32:45.678000000,Waiter-000001
2578,Take order,2024-08-26 22:30:00.000000000,Waiter-000005
2578,Review order,2024-08-26 22:30:08.355000000,Waiter-000004
2578,prepare drinks,2024-08-26 22:30:14.009000000,Barman-000003
2578,Bring drinks,2024-08-26 22:31:11.219000000,Barman-000001
2578,Review drinks,2024-08-26 22:36:01.166000000,Waiter-000001
2578,Prepare main course,2024-08-30 22:13:44.384000000,Cook-000002
2578,Signal food complete,2024-09-05 22:31:49.484000000,Cook-000003
2578,Bring food,2024-09-05 23:11:15.382000000,Cook helper-000001
2578,Deliver to customer,2024-09-05 23:12:10.528000000,Waiter-000003
2579,Take order,2024-08-26 22:45:00.000000000,Waiter-000002
2579,Review order,2024-08-26 22:45:12.012000000,Waiter-000003
2579,Prepare starter,2024-08-26 22:46:21.956000000,Cook helper-000003
2579,prepare drinks,2024-08-26 22:46:26.956000000,Barman-000002
2579,Bring drinks,2024-08-26 22:53:10.351000000,Barman-000003
2579,Review drinks,2024-08-26 22:56:36.678000000,Waiter-000004
2579,Signal food complete,2024-08-30 22:19:13.251000000,Cook-000001
2579,Bring food,2024-08-30 23:08:59.212000000,Cook helper-000001
2579,Deliver to customer,2024-08-30 23:14:06.822000000,Waiter-000001
258,Take order,2024-05-16 18:30:00.000000000,Waiter-000004
258,Review order,2024-05-16 18:30:24.345000000,Waiter-000002
258,Prepare starter,2024-05-16 18:30:47.436000000,Cook helper-000001
258,prepare drinks,2024-05-16 18:30:52.436000000,Barman-000002
258,Bring drinks,2024-05-16 18:35:21.734000000,Barman-000001
258,Review drinks,2024-05-16 18:38:23.365000000,Waiter-000004
258,Prepare main course,2024-05-16 19:43:39.275000000,Cook-000001
258,Signal food complete,2024-05-16 20:55:04.157000000,Cook-000001
258,Bring food,2024-05-16 21:13:42.699000000,Cook helper-000001
258,Deliver to customer,2024-05-16 21:15:09.225000000,Waiter-000001
2580,Take order,2024-08-26 23:00:00.000000000,Waiter-000001
2580,Review order,2024-08-26 23:00:52.365000000,Waiter-000002
2580,prepare drinks,2024-08-26 23:01:01.754000000,Barman-000001
2580,Bring drinks,2024-08-26 23:19:42.429000000,Barman-000003
2580,Review drinks,2024-08-26 23:26:05.809000000,Waiter-000002
2580,Prepare main course,2024-08-30 23:03:05.870000000,Cook-000002
2580,Signal food complete,2024-09-05 23:01:09.312000000,Cook-000002
2580,Bring food,2024-09-06 00:14:58.962000000,Cook helper-000003
2580,Deliver to customer,2024-09-06 00:16:36.051000000,Waiter-000001
2581,Take order,2024-08-26 23:15:00.000000000,Waiter-000005
2581,Review order,2024-08-26 23:17:10.075000000,Waiter-000004
2581,prepare drinks,2024-08-26 23:17:47.908000000,Barman-000002
2581,Bring drinks,2024-08-26 23:23:40.327000000,Barman-000001
2581,Review drinks,2024-08-26 23:28:01.165000000,Waiter-000003
2581,prepare drinks,2024-08-26 23:30:59.060000000,Barman-000002
2581,Bring drinks,2024-08-26 23:33:27.332000000,Barman-000001
2581,Review drinks,2024-08-26 23:38:45.760000000,Waiter-000005
2581,prepare drinks,2024-08-26 23:40:16.980000000,Barman-000003
2581,Bring drinks,2024-08-26 23:43:02.714000000,Barman-000001
2581,Review drinks,2024-08-26 23:47:53.583000000,Waiter-000002
2581,prepare drinks,2024-08-26 23:49:12.909000000,Barman-000002
2581,Bring drinks,2024-08-26 23:51:33.558000000,Barman-000002
2581,Review drinks,2024-08-26 23:57:17.669000000,Waiter-000004
2581,Prepare main course,2024-08-30 23:07:11.294000000,Cook-000003
2581,Signal food complete,2024-09-05 23:41:26.419000000,Cook-000003
2581,Bring food,2024-09-05 23:48:13.663000000,Cook helper-000003
2581,Deliver to customer,2024-09-05 23:55:12.591000000,Waiter-000004
2582,Take orde,2024-08-26 23:30:00.000000000,Waiter-000004
2582,Review order,2024-08-26 23:30:38.936000000,Waiter-000001
2582,Prepare starter,2024-08-26 23:31:08.566000000,Cook helper-000001
2582,Drink handling,2024-08-26 23:31:13.566000000,Barman-000003
2582,Drink handling,2024-08-26 23:36:45.939000000,Barman-000002
2582,Drink handling,2024-08-26 23:46:52.134000000,Waiter-000001
2582,prepare drinks,2024-08-26 23:49:37.693000000,Barman-000001
2582,Bring drinks,2024-08-26 23:52:48.233000000,Barman-000001
2582,Review drinks,2024-08-26 23:54:59.837000000,Waiter-000005
2582,Prepare main course__Cook-000001,2024-08-30 23:09:01.212000000,Cook-000001
2582,Signal food complete,2024-09-05 22:32:00.266000000,Cook-000002
2582,Bring food,2024-09-05 22:46:05.448000000,Cook helper-000002
2582,Deliver to customer,2024-09-05 22:52:08.337000000,Waiter-000001
2583,Take order,2024-08-26 23:45:00.000000000,Waiter-000004
2583,Review order,2024-08-26 23:45:16.298000000,Waiter-000003
2583,prepare drinks,2024-08-26 23:47:46.777000000,Barman-000003
2583,Bring drinks,2024-08-26 23:53:47.931000000,Barman-000003
2583,Review drinks,2024-08-27 00:01:54.738000000,Waiter-000002
2583,Prepare main course,2024-08-30 23:18:12.783000000,Cook-000001
2583,Signal food complete,2024-09-05 23:03:25.916000000,Cook-000001
2583,Bring food,2024-09-05 23:34:35.249000000,Cook helper-000001
2583,Deliver to customer,2024-09-05 23:37:34.686000000,Waiter-000002
2584,Take order,2024-08-27 00:00:00.000000000,Waiter-000003
2584,Review order,2024-08-27 00:03:14.956000000,Waiter-000001
2584,prepare drinks,2024-08-27 00:03:52.398000000,Barman-000001
2584,Bring drinks,2024-08-27 00:08:44.144000000,Barman-000002
2584,Review drinks,2024-08-27 00:23:37.989000000,Waiter-000002
2584,prepare drinks,2024-08-27 00:23:51.393000000,Barman-000003
2584,Bring drinks,2024-08-27 00:42:27.854000000,Barman-000001
2584,Review drinks,2024-08-27 00:50:13.630000000,Waiter-000003
2584,prepare drinks,2024-08-27 00:50:44.359000000,Barman-000001
2584,Bring drinks,2024-08-27 00:55:41.357000000,Barman-000001
2584,Review drinks,2024-08-27 00:56:57.880000000,Waiter-000005
2584,prepare drinks,2024-08-27 00:57:51.932000000,Barman-000003
2584,Bring drinks,2024-08-27 01:00:43.595000000,Barman-000003
2584,Review drinks,2024-08-27 01:04:46.148000000,Waiter-000001
2584,Prepare main course,2024-08-30 23:31:37.550000000,Cook-000001
2584,Signal food complete,2024-09-05 23:21:17.751000000,Cook-000003
2584,Bring food,2024-09-05 23:41:26.419000000,Cook helper-000003
