Case,Activity,Timestamp,Resource
2917,info received,2024-03-19 09:40:01.124000000,
2917,Check for completeness,2024-03-19 09:40:11.124000000,Clerk-000006
2917,Perform checks,2024-03-19 09:50:11.283000000,Clerk-000004
2917,Make decision,2024-03-19 09:52:26.078000000,Manager-000001
2917,notify reject,2024-03-19 09:54:14.725000000,Manager-000004
2917,time out,2024-03-19 10:10:43.550000000,
2918,Check for completeness,2024-03-19 10:22:05.739000000,Clerk-000005
2918,Request info,2024-03-19 10:35:09.158000000,Manager-000003
2918,info received,2024-03-19 10:49:16.238000000,
2918,Check for completeness,2024-03-19 10:49:26.238000000,Clerk-000003
2918,Perform checks,2024-03-19 11:10:26.451000000,Clerk-000002
2918,Make decision,2024-03-19 11:22:49.079000000,Manager-000005
2918,notify reject,2024-03-19 11:24:05.938000000,Manager-000002
2918,review request received,2024-03-19 11:52:58.104000000,
2918,Check for completeness,2024-03-19 11:53:08.104000000,Clerk-000001
2918,Perform checks,2024-03-19 12:00:33.537000000,Clerk-000004
2918,Make decision,2024-03-19 12:21:15.474000000,Manager-000001
2918,notify reject,2024-03-19 12:40:01.436000000,Manager-000004
2918,review request received,2024-03-19 12:47:08.638000000,
2918,Check for completeness,2024-03-19 12:47:18.638000000,Clerk-000003
2918,Request info,2024-03-19 12:51:25.009000000,Manager-000005
2918,info received,2024-03-19 12:55:58.550000000,
2918,Check for completeness,2024-03-19 12:56:08.550000000,Clerk-000002
2918,Perform checks,2024-03-19 13:00:47.975000000,Clerk-000001
2918,Make decision,2024-03-19 13:05:49.984000000,Manager-000001
2918,notify reject,2024-03-19 13:21:40.057000000,Manager-000006
2918,time out,2024-03-19 13:33:06.734000000,
2919,Check for completeness,2024-03-19 11:59:23.616000000,Clerk-000006
2919,Perform checks,2024-03-19 12:05:40.684000000,Clerk-000005
2919,Make decision,2024-03-19 12:15:15.718000000,Manager-000006
2919,Notify accept,2024-03-19 12:40:51.163000000,Manager-000003
2919,Deliver card,2024-03-19 12:54:02.728000000,Manager-000002
292,Check for completeness,2023-10-16 02:28:20.667000000,Clerk-000004
292,Request info,2023-10-16 02:33:19.561000000,Manager-000005
292,info received,2023-10-16 02:34:10.944000000,
292,Check for completeness,2023-10-16 02:34:20.944000000,Clerk-000006
292,Perform checks,2023-10-16 02:40:23.322000000,Clerk-000003
292,Make decision,2023-10-16 02:41:22.780000000,Manager-000001
292,notify reject,2023-10-16 02:58:51.178000000,Manager-000002
292,review request received,2023-10-16 03:03:58.862000000,
292,Check for completeness,2023-10-16 03:04:08.862000000,Clerk-000001
292,Request info,2023-10-16 03:05:04.009000000,Manager-000005
292,info received,2023-10-16 03:18:05.865000000,
292,Check for completeness,2023-10-16 03:18:15.865000000,Clerk-000004
292,Perform checks,2023-10-16 03:29:16.831000000,Clerk-000002
292,Make decision,2023-10-16 03:32:40.790000000,Manager-000004
292,Notify accept,2023-10-16 03:37:53.427000000,Manager-000001
292,Deliver card,2023-10-16 03:53:28.272000000,Manager-000006
2920,Check for completeness,2024-03-19 13:53:22.951000000,Clerk-000006
2920,Request info,2024-03-19 13:54:23.441000000,Manager-000004
2920,details received,2024-03-19 14:02:02.052000000,
2920,Check for completeness,2024-03-19 14:02:12.052000000,Clerk-000005
2920,Request info,2024-03-19 14:02:37.077000000,Manager-000003
2920,info received,2024-03-19 14:04:28.402000000,
2920,Check for completeness,2024-03-19 14:04:38.402000000,Clerk-000004
2920,Request info,2024-03-19 14:24:29.272000000,Manager-000005
2920,info received,2024-03-19 14:32:18.787000000,
2920,Check for completeness,2024-03-19 14:32:28.787000000,Clerk-000003
2920,Perform checks,2024-03-19 14:37:13.213000000,Clerk-000002
2920,determine outcome,2024-03-19 14:42:14.708000000,Manager-000002
2920,notify reject,2024-03-19 14:46:10.072000000,Manager-000001
2920,time out,2024-03-19 15:01:32.438000000,
2921,Check for completeness,2024-03-19 14:39:10.530000000,Clerk-000001
2921,Perform checks,2024-03-19 15:09:13.359000000,Clerk-000006
2921,Make decision,2024-03-19 15:16:46.772000000,Manager-000006
2921,notify reject,2024-03-19 15:16:52.017000000,Manager-000004
2921,time out,2024-03-19 16:21:45.427000000,
2922,Check for completeness,2024-03-19 15:50:27.345000000,Clerk-000005
2922,Request info,2024-03-19 15:58:37.400000000,Manager-000003
2922,info received,2024-03-19 16:06:56.357000000,
2922,Check for completeness,2024-03-19 16:07:06.357000000,Clerk-000004
2922,Perform checks,2024-03-19 16:09:28.156000000,Clerk-000003
2922,Make decision,2024-03-19 16:16:47.366000000,Manager-000002
2922,notify reject,2024-03-19 16:34:54.097000000,Manager-000001
2922,time out,2024-03-19 16:44:27.264000000,
2923,Check for completeness,2024-03-19 16:13:45.686000000,Clerk-000002
2923,Request info,2024-03-19 16:15:00.296000000,Manager-000005
2923,info received,2024-03-19 16:28:34.147000000,
2923,Check for completeness,2024-03-19 16:28:44.147000000,Clerk-000001
2923,Perform checks,2024-03-19 16:39:26.947000000,Clerk-000006
2923,Make decision,2024-03-19 16:52:02.339000000,Manager-000006
2923,notify reject,2024-03-19 16:53:24.158000000,Manager-000003
2923,time out,2024-03-19 16:55:06.478000000,
2924,Check for completeness,2024-03-19 17:47:27.722000000,Clerk-000005
2924,Perform checks,2024-03-19 17:49:00.774000000,Clerk-000004
2924,Make decision,2024-03-19 17:56:52.978000000,Manager-000004
2924,Notify accept,2024-03-19 18:07:22.091000000,Manager-000005
2924,Deliver card,2024-03-19 18:11:54.736000000,Manager-000002
2925,Check for completeness,2024-03-19 19:34:19.832000000,Clerk-000002
2925,Perform checks,2024-03-19 19:40:39.051000000,Clerk-000003
2925,Make decision,2024-03-19 19:40:43.867000000,Manager-000001
2925,notify reject,2024-03-19 19:44:51.959000000,Manager-000006
2925,time out,2024-03-19 19:59:14.143000000,
2926,Check for completeness,2024-03-19 21:11:13.244000000,Clerk-000001
2926,Request info,2024-03-19 21:25:21.624000000,Manager-000003
2926,information received,2024-03-19 21:28:23.870000000,
2926,Verification process,2024-03-19 21:28:33.870000000,Clerk-000005
2926,Verification process,2024-03-19 21:46:20.395000000,Clerk-000003
2926,Make decision,2024-03-19 21:46:56.954000000,Manager-000005
2926,notify reject,2024-03-19 21:51:17.337000000,Manager-000006
2926,time out,2024-03-19 21:52:55.561000000,
2927,Check for completeness,2024-03-19 21:23:52.170000000,Clerk-000006
2927,Request info,2024-03-19 21:34:05.520000000,Manager-000004
2927,info received:>nan,2024-03-19 21:36:41.398000000,
2927,Check for completeness,2024-03-19 21:36:51.398000000,Clerk-000004
2927,execute checks,2024-03-19 21:38:18.054000000,Clerk-000002
2927,Make decision,2024-03-19 21:47:51.568000000,Manager-000002
2927,Make decision_1,2024-03-19 21:47:53.360866673,Manager-000002
2927,Make decision_2,2024-03-19 21:47:53.373794147,Manager-000002
2927,notify reject..20240319,2024-03-19 21:49:17.027000000,Manager-000001
2927,time out,2024-03-19 21:50:26.119000000,
2928,Check for completeness,2024-03-19 22:28:01.280000000,Clerk-000001
2928,Perform checks,2024-03-19 22:30:06.443000000,Clerk-000005
2928,Make decision,2024-03-19 22:34:31.309000000,Manager-000003
2928,Notify accept,2024-03-19 23:25:20.928000000,Manager-000001
2928,Deliver card,2024-03-19 23:26:55.322000000,Manager-000005
2929,Check for completeness,2024-03-19 22:28:44.904000000,Clerk-000006
2929,Perform checks,2024-03-19 22:28:48.057000000,Clerk-000004
2929,Make decision,2024-03-19 22:45:27.186000000,Manager-000004
2929,notify reject,2024-03-19 22:55:07.400000000,Manager-000002
2929,time out,2024-03-19 23:00:55.186000000,
293,Check for completeness,2023-10-16 04:08:26.186000000,Clerk-000005
293,Request info,2023-10-16 04:18:18.646000000,Manager-000002
293,info received,2023-10-16 04:22:49.442000000,
293,Check for completeness,2023-10-16 04:22:59.442000000,Clerk-000006
293,Perform checks,2023-10-16 04:30:16.583000000,Clerk-000003
293,Make decision,2023-10-16 04:35:21.314000000,Manager-000003
293,notify reject,2023-10-16 04:41:35.208000000,Manager-000005
293,time out,2023-10-16 04:42:02.207000000,
2930,Check for completeness,2024-03-19 23:58:28.509000000,Clerk-000003
2930,Request info,2024-03-20 00:14:21.875000000,Manager-000006
2930,info recEiveD,2024-03-20 00:14:30.832000000,
2930,Check for completeness,2024-03-20 00:14:40.832000000,Clerk-000002
2930,Request info,2024-03-20 00:14:49.479000000,Manager-000004
2930,info received-400>20240320,2024-03-20 00:26:51.149000000,
2930,Verification process,2024-03-20 00:27:01.149000000,Clerk-000001
2930,Verification process,2024-03-20 00:42:04.186000000,Clerk-000004
2930,Make decision,2024-03-20 00:49:45.676000000,Manager-000002
2930,Notify accept,2024-03-20 01:07:22.765000000,Manager-000006
2930,Deliver card,2024-03-20 01:29:42.035000000,Manager-000004
2931,Check for completeness,2024-03-20 00:16:32.682000000,Clerk-000006
2931,Perform checks,2024-03-20 00:27:37.145000000,Clerk-000005
2931,Make decision,2024-03-20 00:52:29.093000000,Manager-000003
2931,Notify accept,2024-03-20 00:55:51.893000000,Manager-000001
2931,Deliver card,2024-03-20 01:01:14.990000000,Manager-000005
2932,Check for completeness,2024-03-20 01:02:14.722000000,Clerk-000003
2932,Request info,2024-03-20 01:35:27.495000000,Manager-000003
2932,info received,2024-03-20 01:54:49.758000000,
2932,Check for completeness,2024-03-20 01:54:59.758000000,Clerk-000002
2932,Request info,2024-03-20 02:17:32.407000000,Manager-000001
2932,info received,2024-03-20 02:18:19.909000000,
2932,Check for completeness,2024-03-20 02:18:29.909000000,Clerk-000006
2932,Perform checks,2024-03-20 02:21:33.147000000,Clerk-000001
2932,Make decision,2024-03-20 02:24:56.865000000,Manager-000002
2932,notify reject,2024-03-20 02:30:25.836000000,Manager-000005
2932,time out,2024-03-20 02:47:32.172000000,
2933,Check for completeness,2024-03-20 04:27:30.680000000,Clerk-000004
2933,Request info,2024-03-20 04:27:55.505000000,Manager-000006
2933,info received,2024-03-20 04:34:14.534000000,
2933,Check for completeness,2024-03-20 04:34:24.534000000,Clerk-000005
2933,Request info,2024-03-20 04:47:46.488000000,Manager-000004
2933,info received,2024-03-20 04:48:37.723000000,
2933,Check for completeness,2024-03-20 04:48:47.723000000,Clerk-000003
2933,Perform checks,2024-03-20 04:51:16.138000000,Clerk-000002
2933,Make decision,2024-03-20 05:05:16.230000000,Manager-000003
2933,notify reject,2024-03-20 05:05:51.186000000,Manager-000001
2933,time out,2024-03-20 05:08:50.158000000,
2934,Check for completeness,2024-03-20 05:11:54.032000000,Clerk-000006
2934,Perform checks,2024-03-20 05:33:51.653000000,Clerk-000004
2934,Make decision,2024-03-20 06:18:06.499000000,Manager-000003
2934,notify reject,2024-03-20 06:25:38.565000000,Manager-000002
2934,time out,2024-03-20 06:38:57.456000000,
2935,Check for completeness,2024-03-20 05:29:40.357000000,Clerk-000001
2935,Perform checks,2024-03-20 05:35:11.315000000,Clerk-000005
2935,Make decision,2024-03-20 05:40:05.212000000,Manager-000002
2935,notify reject,2024-03-20 05:59:44.281000000,Manager-000005
2935,revUiew request received,2024-03-20 06:01:08.063000000,
2935,Check for completeness,2024-03-20 06:01:18.063000000,Clerk-000006
2935,Information exchange,2024-03-20 06:21:18.538000000,Manager-000001
2935,Information exchange,2024-03-20 06:24:41.798000000,
2935,ChEcK for CompLetENEss,2024-03-20 06:24:51.798000000,Clerk-000001
2935,Request info,2024-03-20 06:29:13.925000000,Manager-000005
2935,info received,2024-03-20 06:30:32.051000000,
2935,Check for completeness,2024-03-20 06:30:42.051000000,Clerk-000005
2935,Request info,2024-03-20 06:32:37.384000000,Manager-000006
2935,info received,2024-03-20 06:34:28.608000000,
2935,Check for compleeness,2024-03-20 06:34:38.608000000,Clerk-000003
2935,Request info,2024-03-20 06:59:25.746000000,Manager-000003
2935,info received,2024-03-20 07:10:04.322000000,
2935,Check for completeness,2024-03-20 07:10:14.322000000,Clerk-000004
2935,Perform checks,2024-03-20 07:46:09.525000000,Clerk-000001
2935,Make decision,2024-03-20 07:47:44.060000000,Manager-000002
2935,notify reject,2024-03-20 07:49:05.504000000,Manager-000004
2935,time out,2024-03-20 08:12:01.734000000,
2936,Check for completeness,2024-03-20 05:55:01.034000000,Clerk-000003
2936,Perform checks,2024-03-20 06:00:44.921000000,Clerk-000002
2936,Make decision,2024-03-20 06:09:55.732000000,Manager-000006
2936,Notify accept,2024-03-20 06:14:48.078000000,Manager-000004
2936,Deliver card,2024-03-20 06:52:04.969000000,Manager-000001
2937,Check for completeness,2024-03-20 07:05:49.829000000,Clerk-000002
2937,Perform checks,2024-03-20 07:16:01.479000000,Clerk-000006
2937,Make decision,2024-03-20 07:18:33.902000000,Manager-000005
2937,notify reject,2024-03-20 07:33:40.717000000,Manager-000006
2937,time out,2024-03-20 07:53:42.449000000,
2938,Check for completeness,2024-03-20 09:41:51.046000000,Clerk-000005
2938,Request info,2024-03-20 10:05:36.915000000,Manager-000001
2938,info received,2024-03-20 10:06:40.852000000,
2938,Check for completeness,2024-03-20 10:06:50.852000000,Clerk-000003
2938,Perform checks,2024-03-20 10:10:49.366000000,Clerk-000002
2938,Make decision,2024-03-20 10:23:38.859000000,Manager-000003
2938,notify reject,2024-03-20 10:29:47.670000000,Manager-000005
2938,review request received,2024-03-20 10:40:43.346000000,
2938,Check for completeness,2024-03-20 10:40:53.346000000,Clerk-000006
2938,Request info,2024-03-20 11:03:59.502000000,Manager-000002
2938,info received,2024-03-20 11:09:35.201000000,
2938,Check for completeness,2024-03-20 11:09:45.201000000,Clerk-000005
2938,Perform checks,2024-03-20 11:25:34.035000000,Clerk-000003
2938,Make decision,2024-03-20 11:31:06.695000000,Manager-000003
2938,Notify accept,2024-03-20 11:31:32.797000000,Manager-000005
2938,Deliver card,2024-03-20 12:07:06.282000000,Manager-000002
2939,Check for completeness,2024-03-20 10:43:20.862000000,Clerk-000004
2939,Perform checks,2024-03-20 10:50:54.849000000,Clerk-000001
2939,Make decision,2024-03-20 11:05:52.831000000,Manager-000006
2939,Notify accept,2024-03-20 11:06:03.224000000,Manager-000004
2939,Deliver card,2024-03-20 11:11:27.173000000,Manager-000001
294,Check for completeness,2023-10-16 05:19:14.777000000,Clerk-000001
294,Request info,2023-10-16 05:23:33.180000000,Manager-000004
294,info received,2023-10-16 05:27:10.425000000,
294,Check for completeness,2023-10-16 05:27:20.425000000,Clerk-000004
294,Requet info,2023-10-16 05:29:52.105000000,Manager-000001
294,info received,2023-10-16 05:40:35.321000000,
294,Check for completeness,2023-10-16 05:40:45.321000000,Clerk-000002
294,Request info,2023-10-16 05:48:02.852000000,Manager-000006
294,ifno received,2023-10-16 05:51:08.397000000,
294,Check for completeness,2023-10-16 05:51:18.397000000,Clerk-000005
294,Perform checks,2023-10-16 06:07:47.900000000,Clerk-000006
294,Make decision,2023-10-16 06:13:04.799000000,Manager-000002
294,oNtify accept,2023-10-16 06:17:28.733000000,Manager-000003
294,Deliver card,2023-10-16 06:19:42.434000000,Manager-000005
2940,Check for completeness,2024-03-20 11:41:38.805000000,Clerk-000002
2940,Request info,2024-03-20 11:48:12.771000000,Manager-000006
2940,info received,2024-03-20 12:22:27.269000000,
2940,Check for completeness,2024-03-20 12:22:37.269000000,Clerk-000004
2940,Request info,2024-03-20 12:24:06.379000000,Manager-000004
2940,info received,2024-03-20 13:00:02.485000000,
2940,Check for completeness,2024-03-20 13:00:12.485000000,Clerk-000006
2940,Perform checks,2024-03-20 13:01:08.257000000,Clerk-000001
2940,Make decision,2024-03-20 13:03:38.624000000,Manager-000001
2940,Notify accept,2024-03-20 13:06:21.973000000,Manager-000003
2940,Deliver card,2024-03-20 13:17:19.291000000,Manager-000005
2941,Check for completeness,2024-03-20 13:26:29.760000000,Clerk-000005
2941,Perform checks,2024-03-20 13:27:27.061000000,Clerk-000003
2941,Make decision,2024-03-20 13:42:26.185000000,Manager-000002
2941,notify reject,2024-03-20 13:45:46.320000000,Manager-000006
2941,review request received,2024-03-20 13:59:24.899000000,
2941,Check for completeness,2024-03-20 13:59:34.899000000,Clerk-000004
2941,Perform checks,2024-03-20 14:14:07.039000000,Clerk-000006
2941,Make decision,2024-03-20 14:17:51.228000000,Manager-000001
2941,notify reject,2024-03-20 14:26:29.102000000,Manager-000003
2941,time out,2024-03-20 14:32:05.378000000,
2942,Check for completeness,2024-03-20 13:51:04.270000000,Clerk-000002
2942,Request info,2024-03-20 14:02:59.605000000,Manager-000004
2942,info received,2024-03-20 14:33:27.797000000,
2942,Check for completeness,2024-03-20 14:33:37.797000000,Clerk-000005
2942,Perform checks,2024-03-20 14:39:24.514000000,Clerk-000003
2942,Make decision,2024-03-20 14:44:12.519000000,Manager-000002
2942,Notify accept,2024-03-20 14:45:47.303000000,Manager-000006
2942,Deliver card,2024-03-20 14:45:50.606000000,Manager-000001
2943,Check for completeness,2024-03-20 14:28:43.861000000,Clerk-000001
2943,Request info,2024-03-20 14:34:51.185000000,Manager-000005
2943,info received,2024-03-20 14:44:39.544000000,
2943,Check for completeness,2024-03-20 14:44:49.544000000,Clerk-000002
2943,Perform checks,2024-03-20 14:55:16.912000000,Clerk-000004
2943,Make decision,2024-03-20 15:21:19.273000000,Manager-000003
2943,Notify accept,2024-03-20 15:32:45.890000000,Manager-000004
2943,Deliver card,2024-03-20 15:39:36.514000000,Manager-000005
2944,Check for completeness,2024-03-20 16:56:04.845000000,Clerk-000006
2944,Perform checks,2024-03-20 16:57:31.860000000,Clerk-000001
2944,Make decision,2024-03-20 17:13:07.024000000,Manager-000006
2944,Notify accept,2024-03-20 17:17:25.565000000,Manager-000001
2944,Deliver card,2024-03-20 17:30:43.509000000,Manager-000002
2945,Check for completeness,2024-03-20 17:00:06.172000000,Clerk-000005
2945,Request info,2024-03-20 17:10:24.406000000,Manager-000002
2945,info received,2024-03-20 17:12:56.832000000,
2945,Check for completeness,2024-03-20 17:13:06.832000000,Clerk-000003
2945,Perform checks,2024-03-20 17:20:02.513000000,Clerk-000004
2945,Make decision,2024-03-20 17:28:13.681000000,Manager-000003
2945,Notify accept,2024-03-20 17:29:42.012000000,Manager-000004
2945,Deliver card,2024-03-20 17:29:54.005000000,Manager-000005
2946,Check for completeness,2024-03-20 17:19:16.965000000,Clerk-000002
2946,Request info,2024-03-20 17:50:54.453000000,Manager-000006
2946,info received,2024-03-20 18:05:48.539000000,
2946,Check for completeness,2024-03-20 18:05:58.539000000,Clerk-000006
2946,Request info,2024-03-20 18:15:42.724000000,Manager-000003
2946,info received,2024-03-20 18:24:11.672000000,
2946,Check for completeness,2024-03-20 18:24:21.672000000,Clerk-000005
2946,Perform checks,2024-03-20 18:32:58.133000000,Clerk-000003
2946,Make decision,2024-03-20 18:34:43.473000000,Manager-000004
2946,notify reject,2024-03-20 18:45:33.535000000,Manager-000001
2946,review request received,2024-03-20 18:46:30.493000000,
2946,Check for completeness,2024-03-20 18:46:40.493000000,Clerk-000004
2946,Perform checks,2024-03-20 18:48:47.700000000,Clerk-000002
2946,Make decision,2024-03-20 18:53:11.919000000,Manager-000005
2946,Notify accept,2024-03-20 19:17:42.038000000,Manager-000003
2946,Deliver card,2024-03-20 19:31:32.251000000,Manager-000005
2947,Verification process,2024-03-20 18:24:41.372000000,Clerk-000001
2947,Verification process,2024-03-20 19:01:57.358000000,Clerk-000005
2947,Make decision_XV01>20240320,2024-03-20 19:05:12.557000000,Manager-000002
2947,Notify accept,2024-03-20 19:19:56.889000000,Manager-000004
2947,Deliver card,2024-03-20 20:24:37.247000000,Manager-000002
2947,Deliver card_1,2024-03-20 20:24:38.999392590,Manager-000002
2947,Deliver card_2,2024-03-20 20:24:39.817328862,Manager-000002
2948,Check for completeness,2024-03-20 18:53:50.894000000,Clerk-000006
2948,conduct checks,2024-03-20 19:05:53.401000000,Clerk-000003
2948,Make decision,2024-03-20 19:08:54.806000000,Manager-000006
2948,notify reject,2024-03-20 19:21:14.495000000,Manager-000001
2948,timeout occurred,2024-03-20 19:46:54.261000000,
2949,Verification process,2024-03-20 20:31:54.943000000,Clerk-000004
2949,Request info_-Manager-000006,2024-03-20 20:41:40.119000000,Manager-000006
2949,info received,2024-03-20 20:42:24.394000000,
2949,Check for completeness,2024-03-20 20:42:34.394000000,Clerk-000002
2949,Verification process,2024-03-20 20:50:48.299000000,Clerk-000001
2949,determine outcome,2024-03-20 20:52:37.966000000,Manager-000003
2949,Notify accept,2024-03-20 20:58:44.794000000,Manager-000005
2949,Deliver card,2024-03-20 21:02:23.529000000,Manager-000001
295,Check for completeness,2023-10-16 07:25:11.675000000,Clerk-000003
295,Request info,2023-10-16 07:31:00.471000000,Manager-000004
295,info received,2023-10-16 07:34:48.894000000,
295,Check for completeness,2023-10-16 07:34:58.894000000,Clerk-000001
295,Perform checks,2023-10-16 07:36:57.206000000,Clerk-000004
295,Make decision,2023-10-16 07:51:44.051000000,Manager-000001
295,notify reject,2023-10-16 08:03:23.149000000,Manager-000006
295,review request received,2023-10-16 08:06:33.693000000,
295,Check for completeness,2023-10-16 08:06:43.693000000,Clerk-000005
295,Request info,2023-10-16 08:18:56.915000000,Manager-000002
295,info received,2023-10-16 08:22:00.213000000,
295,Check for completeness,2023-10-16 08:22:10.213000000,Clerk-000003
295,Perform checks,2023-10-16 08:56:14.457000000,Clerk-000001
295,Make decision,2023-10-16 09:11:29.663000000,Manager-000002
295,notify reject,2023-10-16 09:13:49.539000000,Manager-000003
295,time out,2023-10-16 09:21:35.663000000,
2950,Check for completeness,2024-03-20 21:21:06.855000000,Clerk-000005
2950,Request info,2024-03-20 21:42:20.837000000,Manager-000004
2950,info received,2024-03-20 21:57:20.402000000,
2950,Check for completeness,2024-03-20 21:57:30.402000000,Clerk-000004
2950,Perform checks,2024-03-20 22:03:21.928000000,Clerk-000002
2950,Make decision,2024-03-20 22:11:23.745000000,Manager-000006
2950,Notify accept,2024-03-20 22:15:40.034000000,Manager-000005
2950,Deliver card,2024-03-20 22:16:20.264000000,Manager-000001
2951,Check for completeness,2024-03-20 21:33:18.091000000,Clerk-000006
2951,Perform checks,2024-03-20 21:35:20.054000000,Clerk-000003
2951,Make decision,2024-03-20 21:45:37.942000000,Manager-000002
2951,notify reject,2024-03-20 22:12:29.173000000,Manager-000003
2951,time out,2024-03-20 22:17:24.127000000,
2952,Check for completeness,2024-03-20 22:14:56.906000000,Clerk-000001
2952,Request info,2024-03-20 22:22:10.939000000,Manager-000004
2952,info received,2024-03-20 22:28:51.393000000,
2952,Verification process,2024-03-20 22:29:01.393000000,Clerk-000003
2952,Verification process,2024-03-20 22:29:11.368000000,Clerk-000004
2952,determine outcome,2024-03-20 22:34:14.682000000,Manager-000005
2952,Notify accept..Manager-000002,2024-03-20 22:37:24.660000000,Manager-000002
2952,Deliver card>_Manager-000004,2024-03-20 22:47:17.066000000,Manager-000004
2953,Check for completeness,2024-03-20 22:19:13.948000000,Clerk-000006
2953,Perform checks,2024-03-20 22:20:03.563000000,Clerk-000005
2953,Make decision,2024-03-20 22:22:14.064000000,Manager-000002
2953,notify reject,2024-03-20 22:28:23.910000000,Manager-000006
2953,review request received,2024-03-20 22:34:32.633000000,
2953,Check for completeness,2024-03-20 22:34:42.633000000,Clerk-000002
2953,Request info,2024-03-20 22:35:43.138000000,Manager-000003
2953,info received,2024-03-20 22:47:39.660000000,
2953,Check for completeness,2024-03-20 22:47:49.660000000,Clerk-000006
2953,Perform checks,2024-03-20 22:55:42.165000000,Clerk-000001
2953,Make decision,2024-03-20 23:13:42.003000000,Manager-000006
2953,notify reject,2024-03-20 23:15:01.715000000,Manager-000005
2953,review request received,2024-03-20 23:18:20.242000000,
2953,Check for completeness,2024-03-20 23:18:30.242000000,Clerk-000002
2953,Request info,2024-03-20 23:26:26.308000000,Manager-000002
2953,info received,2024-03-20 23:27:51.434000000,
2953,Check for completeness,2024-03-20 23:28:01.434000000,Clerk-000005
2953,Request info,2024-03-20 23:34:28.500000000,Manager-000004
2953,info received,2024-03-20 23:47:06.980000000,
2953,Check for completeness,2024-03-20 23:47:16.980000000,Clerk-000004
2953,Request info,2024-03-21 00:04:46.358000000,Manager-000006
2953,info received,2024-03-21 00:08:42.518000000,
2953,Check for completeness,2024-03-21 00:08:52.518000000,Clerk-000001
2953,Perform checks,2024-03-21 00:26:09.148000000,Clerk-000005
2953,Make decision,2024-03-21 00:30:56.286000000,Manager-000002
2953,notify reject,2024-03-21 01:29:57.174000000,Manager-000006
2953,review request received,2024-03-21 02:21:59.733000000,
2953,Check for completeness,2024-03-21 02:22:09.733000000,Clerk-000006
2953,Request info,2024-03-21 02:32:40.965000000,Manager-000004
2953,info received,2024-03-21 02:33:24.053000000,
2953,Check for completeness,2024-03-21 02:33:34.053000000,Clerk-000002
2953,Request info,2024-03-21 02:36:25.410000000,Manager-000003
2953,info received,2024-03-21 02:37:21.284000000,
2953,Check for completeness,2024-03-21 02:37:31.284000000,Clerk-000003
2953,Request info,2024-03-21 02:49:17.082000000,Manager-000005
2953,info received,2024-03-21 03:06:12.055000000,
2953,Check for completeness,2024-03-21 03:06:22.055000000,Clerk-000004
2953,Request info,2024-03-21 03:10:31.668000000,Manager-000001
2953,info received,2024-03-21 03:16:08.113000000,
2953,Check for completeness,2024-03-21 03:16:18.113000000,Clerk-000001
2953,Request info,2024-03-21 03:40:11.297000000,Manager-000006
2953,info received,2024-03-21 03:44:10.845000000,
2953,Check for completeness,2024-03-21 03:44:20.845000000,Clerk-000002
2953,Request info,2024-03-21 03:52:08.188000000,Manager-000004
2953,info received,2024-03-21 03:57:38.286000000,
2953,Check for completeness,2024-03-21 03:57:48.286000000,Clerk-000004
2953,Perform checks,2024-03-21 04:04:41.128000000,Clerk-000001
2953,Make decision,2024-03-21 04:15:35.391000000,Manager-000006
2953,Notify accept,2024-03-21 04:16:05.045000000,Manager-000004
2953,Deliver card,2024-03-21 04:21:48.615000000,Manager-000003
2954,Check for completeness,2024-03-20 22:56:36.849000000,Clerk-000005
2954,Request info,2024-03-20 22:58:23.118000000,Manager-000001
2954,info received,2024-03-20 23:15:44.516000000,
2954,Check for completeness,2024-03-20 23:15:54.516000000,Clerk-000004
2954,Perform checks,2024-03-20 23:20:01.071000000,Clerk-000006
2954,Make decision,2024-03-20 23:49:21.855000000,Manager-000001
2954,Notify accept,2024-03-20 23:53:12.273000000,Manager-000002
2954,Deliver card,2024-03-21 00:05:40.226000000,Manager-000001
2955,Check for completeness,2024-03-20 23:09:29.497000000,Clerk-000003
2955,Perform checks,2024-03-20 23:28:27.380000000,Clerk-000001
2955,Make decision,2024-03-20 23:33:06.837000000,Manager-000003
2955,Notify accept,2024-03-20 23:39:00.213000000,Manager-000006
2955,Deliver card,2024-03-20 23:51:53.112000000,Manager-000005
2956,Check for completeness,2024-03-20 23:50:11.789000000,Clerk-000002
2956,Perform chDecks,2024-03-20 23:52:37.489000000,Clerk-000003
2956,reach decision,2024-03-20 23:53:42.856000000,Manager-000003
2956,Notify accept.69eTNgD:20240321,2024-03-21 00:01:57.772000000,Manager-000004
2956,Deliver card,2024-03-21 00:08:44.825000000,Manager-000003
2957,Check for completeness,2024-03-21 03:22:18.493000000,Clerk-000005
2957,Request info,2024-03-21 03:32:39.769000000,Manager-000002
2957,info received,2024-03-21 03:41:53.244000000,
2957,Check for completeness,2024-03-21 03:42:03.244000000,Clerk-000006
2957,Perform checks,2024-03-21 03:46:44.216000000,Clerk-000003
2957,Make decision,2024-03-21 03:54:59.313000000,Manager-000003
2957,notify reject,2024-03-21 04:06:06.379000000,Manager-000005
2957,review request received,2024-03-21 04:08:01.611000000,
2957,Check for completeness,2024-03-21 04:08:11.611000000,Clerk-000006
2957,Request info,2024-03-21 04:10:30.289000000,Manager-000002
2957,info received,2024-03-21 04:46:22.827000000,
2957,Check for completeness,2024-03-21 04:46:32.827000000,Clerk-000006
2957,Perform checks,2024-03-21 04:59:46.646000000,Clerk-000002
